id,datePublished,reviewBody,bankName,url,location,product
16948,2025-01-24 09:46:03,"Здравствуйте. Моё обращение №A2501049208 рассмотрено Альфа банком формально. Я не согласна с решением по обращению и буду добиваться справедливости дальше. Не являюсь злостным неплательщиком, НИ разу не допускала просрочек, клиентом Альфа банка являюсь с 2015 года. У меня был льготный период 365 дней до 01.01.2025 года и эта сумма составляла порядка 79 тыс, я и внесла 31.12.24 80 тыс, чтобы погасить эту задолженность в рамках льготного периода, но 03.01.25 увидела, что у меня какие-то начисленные проценты в размере 40 тыс. Я написала в чат и мне сообщили, что сначала списалась задолженность в рамках льготного периода 60 дней ( эта задолженность составляла порядка 54 тыс)и поэтому задолженность льготного периода 365 дней не погасилась. Вся эта ситуация с начислением процентом произошла из-за некорректного информирования меня как клиента со стороны банка. Поясню с помощью скринов: первый скрин- это письмо мне на эл. почту 28.12.24- инфо о том, что льготный период 365 дней до 01.01.25, льготный период 60 дней и по снятию наличных-до 17.01.25. По факту, как оказалось впоследствии, никакого льготного периода до 17.01.25 года НЕТ и всю сумму задолженности мне нужно было погасить до 01.01.25 г. И тут возникает главный вопрос- Для чего мне предоставили эту недостоверную информацию? Если бы я сразу знала, что нет второго льготного периода до 17.01.25, то и погасила бы я всю задолженность 31.12.24. Но, так как я ранее несколько раз уточняла сколько мне нужно внести ДС для погашения задолженности 365 дней (скрины от 14 сентября, 14 ноября, 20 ноября) и инфо была о том, что эта задолженность равна 78992 руб, я и внесла 80 тыс в полной уверенности, что эту задолженность полностью погасила в рамках льготного периода согласно письму на мою эл почту от 28.12.24 года. И теперь, согласно этому письму, у меня есть мой второй льготный период до 17 января. Если бы в этом информационном письме от 28.12.24 года и в ответе чат-бота (скрин от 31.12.24) не звучала недостоверная информация о наличии льготного периода до 17.01.25 года, то я бы и не запуталась, тк цели не платить и потом переплачивать эти проценты у меня не было. Как я уже писала в обращении, после того как я увидела эти начисленные проценты, я в чате уточнила, сколько составляет основной долг без процентов и его зачислила на счет, но конечно, в счет основного долга сразу списались проценты. Я считаю, что я всё сделала добросовестно и моей вины нет. Эти проценты я платить не буду. Также поясню, что у меня ваша старая версия приложения, которая не показывает задолженность по периодам, такую инфо я могу узнать только из чата с банком и ваших писем. Если данное обращение также будет рассмотрено не в мою пользу, то в таком случае: Прошу приостановить действие данной кредитной карты, задолженность перевести в разряд проблемной/ просроченной. Тк никакие платежи я вносить более не планирую и дальнейшие разбирательства только в судебном порядке.",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12111731,Санкт-Петербург,Кредитная карта
16946,2025-01-24 10:32:47,"18 декабря погасил полностью кредитный лимит по кредитке ВТБ в этот же момент произошло списание на 52 т.р., хотя все минимальные платежи и прочие условия льготного периода были соблюдены. На мой вопрос в чате почему так произошло поступил шаблонный ответ: мол вы должны были погасить не до 18, а до 1 декабря о чём вам поступала СМС или уведомление (при этом ни СМС (проверил даже по выписки от оператора), ни уведомления (проверил и в банковском приложении и в ИБ) не было, да и в приложении писалось 18 декабря, ну и разумеется от дня открытия кредитки 6 июня если посчитать, то 200 дней будет 23 декабря, ну никак не 1 декабря). Но тот же оператор заверил, что ничего страшного деньги вернуться 17 января и создал обращение CR-14346264, но мой вопрос почему вообще так произошло - оператор ничего не ответил. Ну я подумал всякое бывает, хотя и до этого ВТБ периодически списывал за бесплатные оплаты комиссии в 300% - но в тех случаях возвращал деньги сразу же, разумеется, только после написанного обращения, сам ни разу. 17 января - деньги, разумеется, не пришли, хотя обращение значится как принятое, одобренное. - Но денег нет. Пишу в чат: на что создаётся новое обращение - CR-14500241 по которому, разумеется, надо ждать ещё неделю, на мой вопрос, да как такое возможно если решение уже принято, ответ - ждите. 24 января - приходить уведомление, что им не хватило, к сожалению, времени по пользоваться списанными без причины деньгами полтора месяца и надо подождать до 31 января. Как я правильно понял — это просто мошенническая схема, рассчитанная на то, чтобы не внимательные клиенты оплатили это списание и жили дальше. А задача тех. поддержки до тянуть до 20 марта, когда я буду вынужден погасить очередной ""беспроцентный"" период, за который заплачу эти 52 т.р. Хотя подождите уже 53 т.р. - они продолжают у себя в приложении начислять проценты вообще непонятно за что (ни минимальны платежи не просрочены, ни что-либо другое) - в чате никаких вменяемых ответов не дают на это.  По делал скриншоты обнаружил, что они мало того что не вернули деньги, так ещё и начали списывать ""проценты по кредитки"" - за что, почему вообще не ясно - просто так списали ещё 482,01...   А и это всё на пакете услуг ""привилегия"". По итогу с 18 декабря по сегодня списанные 53 т.р. не возвращены – причины, по которым они списаны банк утаивает, более того банк признаёт, что должен вернуть – но не возвращает.",ВТБ,https://www.banki.ru/services/responses/bank/response/12111798,Москва,Кредитная карта
16944,2025-01-24 11:53:36,"Я вовремя внес деньги на оплату автокредит, 17.01.2025, положил нужную сумму, но они не зачислили деньги перевели деньги не понятно куда, и теперь начисляют пени, поступления было и сегодня равная сумма платежа, опять манипуляции и пропажа денег. Не рекомендую связываться с этим банком категорически.если не хотите потерять деньги, обращайтесь в другой банк. Сбербанк гораздо лучше и прозрачно и удобно, и там работает квалифицированный специалисты.",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12111924,Москва,Кредитная карта
16931,2025-01-24 14:55:09,"В прошлом году использовал кредитную карту альфа банка с годом без процентов. Покупка получилась ~на 100т. р и была совершена 23 января. Вспомнив об окончании льготного периода зашел в приложение, где мне высветилось, что остался 1 день и нужно внести всю задолженность. Параллельно на этой кредитки были сняты наличные с грецсом в 60 дней. Но льготный период у этого снятия на неделю позже. Я внес всю сумму покупки с годом без процентов и банк не обновлял состояние платежа. Утром следующего дня 24 января обнаружил что начислили проценты 48т. р.  считаю данное списание необоснованным, ведь были внесены все деньги за ближайший платеж(покупка с годом без процентов). Сейчас уже вся задолженность возвращена, потому что не хочу кормить эту контору своими процентами за каждый день. Но было очень неприятно увидеть проценты по долгу который ты погасил.",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12112233,Санкт-Петербург,Кредитная карта
16926,2025-01-24 15:31:20,"Воспользовался кредитной картой Альфа Банка. Про 45 дней всё согласен и вопросов нет.15 ноября начал пользоваться картой, каждую неделю заходил и смотерл нет ли задолженности, что можно проверить по логам. Основная суть отзыва - Очень печально видеть, что нет информирования о процентах по кредиту! Заходил в карту, нигде не видел, что у Вас закончился Льготный период, что мне начали начислять %. Все обязательные платежи я с сразу оплачивал.Захожу в Кредитку, надпись видно - Платёж будет рассчитан 9 февраля, думаю оке, ждём. Мне не приходило смс или других уведомлений, что закончился льготный период! А точнее пришла смс - Платёж по кредитке *5390: 0р. в этом месяце. Внести можно любую сумму.  Здесь конкретно написано, что платеж 0 руб. Сейчас мне начислены проценты огромные… 31 065 руб.  Ни уведомлений на почте нет, ни звонка, ни смс, ни пуш. Почему нет уведомление, что начались начисляться проценты? Правильно ли я понимаю, что банк специально тихо себя видёт, чтобы клиенты не видели увеломлений.  У меня суммы на счетах лежат порядка 1 млн, в любой момент могу закрыть, никогда просрочек по кредитам у меня не было. С банком уже 10+ лет и увы не идут на встречу...Вот что только смогли ответить в банке:Мы не можем пересчитать проценты, так как начислили их по условиям договора. Льготный период по вашей карте действовал с 18.11.2024 по 17.01.2025. Поскольку вы не погасили задолженность за это время, проценты начислили на весь срок пользования кредитом. Информацию о дате окончания льготного периода с 18.11.2024 отображали в мобильном приложении. Смс или пуш оповещения о дате окончания льготного периода не направляем. Когда в приложении и уведомлении указываем, что платёж вносить не нужно, это значит минимальный платёж не сформировали или вы его уже оплатили. Но всю задолженность, согласно договору, необходимо погашать в рамках льготного периода, даже в отсутствие минимального платежа. Чтобы проверить задолженность в приложении, нужно выбрать счёт кредитной карты → Задолженность.Чтобы проверить льготный период, нажмите на счёт кредитной карты → Период без %.",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12112306,Москва,Кредитная карта
16921,2025-01-24 17:10:09,"В апреле 2024 года в отделении банка ВТБ получила кредитку ""Карта возможностей"". Карту эту мне настоятельно рекомендовали в ВТБ как альтернативу ""Открытия"" (произошло объединение банков) Часть лимита кредитки была для операций по безналичному переводу (рефинансирование). Я использовала на это 211 000 рублей.  В приложении банка информация об оставшейся сумме долга за рефинансирование и графике его погашения отсутствовала, в том числе во вкладке Рефинансирование. Впрочем, как и информация о дате погашения полной суммы долга. В приложении была лишь дата: срок окончания беспроцентного периода - 21.10.24 г. В один прекрасный момент в сентябре меня ошарашили - в чате ВТБ сообщили, что сумма долга за рефинансирование резко увелисилась с 211 000 до 362 385 рублей. Но почему? Такого не может быть, льготный период еще не закончился! Было написано Обращение банк: меня интересовало откуда взялась эта сумма 362 385 рублей, какую все-таки сумму я должна за рефинансирование и какова все-таки очередность погащения задолженности, так как до этого мне поступала противоречивая информация. Я НЕ ПОЛУЧИЛА ОТВЕТА ДО СИХ ПОР ни на один из этих вопросов. Закончилось все тем, что лишь через 2 месяца! банк сообщил мне, что проценты начислены правоменрно, так как на самом деле беспроцентный период закончился не 21.10.24 г., как указано в приложении, а раньше.  Удивительно, ведь на момент Обращения проценты начислены не были (об этом не шло и речи). Их начислят более чем через месяц, так как я вносила минимальные платежи, как мне рекомендовали в чате и дожидалась ответов из банка.  Что же это происходит, банк намеренно вводит людей в заблуждение, дожидается начисления процентов, а потом радостно констатирует, что проценты были законно начислены? На вопросы клиентов отвечать мотивированно с приведением обоснований и ссылок, как того требует закон РФ, не обязательно? Это походит на обман. Моя ситуация не единична. С тем же столкнулись и другие клиенты. О том, что в приложении ВТБ была недостоверная дата погашения долга многие писали и на этом портале. Некоторым списали начисленные проценты. Вот, например, https://www.banki.ru/services/responses/bank/response/11949707/ Мне так не посчастливилось.",ВТБ,https://www.banki.ru/services/responses/bank/response/12112472,Москва,Кредитная карта
16918,2025-01-24 17:45:01,"Являюсь клиентом многих банков, но Альфа-банк один из самых худших. Ранее были оплачены проценты по беспроцентому периоду, и да это не тавтология, такое только в этом банке возможно. Так теперь при оплате текущих платежей, из платежа списываются проценты, а на следующий день начисляются проценты равные процентам за месяц. скаладыванися впечатление, что кредитная карта под 200% годовых. В чате поддержки внятного ответа получить не удалось, придется в банке все вопросы решать в судебном порядке.",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12112524,Москва,Кредитная карта
16894,2025-01-25 10:12:46,"Уважаемые господа! Я вкладчик в вашем банке.  Также у меня есть две кредитные карты ""100 дней"". Оформлены в 2020 и 2022 году. В марте 2022 года после начала спецоперации ЦБ увеличил ключевую ставку и банк отменил бесплатное снятие 50 000 руб. с моих кредитных карт. В 2023 году банк вернул обратно тариф с бесплатным снятием по одной карте, а по второй карте *8390 забыл. Сотрудники банка в чате категорически отказываются это сделать. Прошу Вас в рамках лояльности вернуть бесплатное снятие до 50000 руб. на кредитку *8390. Мне нужна эта опция и мне бы не хотелось закрывать эту кредитную карту. Надеюсь, что Альфа-банк по-прежнему ценит лояльность своих старых клиентов.",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12113269,Москва,Кредитная карта
16890,2025-01-25 12:38:24,"Меня обманули сотрудники банка. До начислении процентов сказали что проценты начисляются только на остаток задолженности по кредитной карте , а после начисления процентов сказали что на всю сумму начисляются, и что надо было всю сумму вносить. У меня оставалось вносить совсем чуть чуть 16 тыс из 100тыс. Если бы не обманули внесла бы всю сумму. В последний день льготного периода кредитной карты, чтобы уточнить для себя что делать написала в чат. Спросила, если внесу не всю сумму (минимальный платеж был внесен), то проценты начисляться на всю сумму или на остаток который я должна. На что мне сотрудница ответила, что проценты начисляются на остаток ! Я итого внесла около 84тыс и оставалось 16 тыс . Думаю проценты на 16 тыс это немного . На следующий день вижу что начислили ооочень много процентов. Выясняла откуда такие проценты очень долго, сотрудники отвечали как бот- ""не выполнили условия и начислили вам проценты такие проценты"". В итоге добилась и узнала что проценты начислили не на остаток а на всю сумму.",ВТБ,https://www.banki.ru/services/responses/bank/response/12113438,Москва,Кредитная карта
16888,2025-01-25 13:30:44,"Да, я понимаю, что просрочка платежа по карте зона моей ответственности. Читать условия кредитной карты - тоже. Но условия банка просто ужас. Я забыл оплатить платеж, оплатил его через 2 дня. В итоге мне сообщают, что льготный период для меня отменен и РАЗОМ начисляют проценты в размере 7 тысяч рублей. Такого лично я не встречал ни в одном банке. Не буду больше пользоваться продуктакми банка никогда.",ВТБ,https://www.banki.ru/services/responses/bank/response/12113515,Санкт-Петербург,Кредитная карта
16880,2025-01-25 16:48:10,"При оплате кредитной картой через сайт национальной лотереи ВТБ сняли комиссию 596 руб за каждую операцию. Т.е. при оплате через интернет, ты заранее не знаешь снимут комиссию или нет. ВТБ в этот раз меня разочаровал, советовать их больше никому не буду. Будет написано обращение в инстанции.",ВТБ,https://www.banki.ru/services/responses/bank/response/12113760,Москва,Кредитная карта
16866,2025-01-25 22:45:48,"подключили кредитную карту. дали 1 млн лимит.  при подключении озвучили срок беспроцентного пользования 50 дней!  а то , что 50 дней от момента первой транзакции, самой старой , которая распространяется на все остальные транзакции, которые были сделаны значительно позже, не сказали! итог. у меня на транзакцию от 21.12 пошли проценты.  интерфейс внутри программы приложения устроен так, что ничего не понять! Нет показывает на какие транзакции подходит срок окончания беспроцентного пользования. То как это в других банках. Сбербанк. Райфайзинг. Будучи премиальным клиентом обратилась на горячую линию, ответ зевающих людей , говорящих одно и тоже, ничем помочь не можем. тоже самое внутри офиса, при этом еще как премиального посетителя, заставили меня ждать 20 минут , а людей пришедших после меня продолжали обслуживать!  мое мнение, в последнее время , банк стал терять свой уровень. Обслуживание упало, программы кешбек стали очень неинтересные, проценты по вкладам также , кредитка смешная, даже не 50 дней отсрочка, а просто на моем примере 9 дней!!!!  Да, если раньше колебалась, то теперь точно решила. Перевожу все средства в сбербанк.  Проценты и вклады интереснее. кредитка 120 дней, реальных, с идеальным интерфейсам, а не завуалированными платежами и сроками, где мелкими буквами среди строк в аферте, которую вы принимаете у Альфа банк!",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12114143,Москва,Кредитная карта
16851,2025-01-26 12:35:59,"Черт меня попутал - оформил себе кредитную карту ВТБ, что бы перехватывать до зарплаты. Всегда поступал по одному алгоритму - переводил деньги на Сбер (с конской комиссией за использование денежных средств, которую они сразу снимали), 20 числа все погашал тютелька в тютельку. Карта с лимититом 25000. Всегда укладывался в льготный период. 20 ноября 2024 г. я полностью погасил задолженность, сумма на счету 25000, то есть оплачено все и по времени уложился. ВНИМАНИЕ!!!! Проходит 2 месяца и банк выставляет мне задолженность в размере 800 рублей - минимальный платеж. КАКОЙ МИНИМАЛЬНЫЙ ПЛАТЕЖ??? КАКИЕ ПРОСРОЧЕННЫЕ ПРОЦЕНТЫ? На карте нет задолженности. На этот мой вопрос 7 операторов горячей линии ВТБ ничего не смогли мне ответить. Направил обращение - приходит ответ, что я не погасил задолженность 1 рубль и поэтому мне насчитали проценты за пользование. При этом повторюсь, сами операторы, с которыми я неоднократно разговаривал не понимали откуда вылез этот 1 (один) рубль. Самое плачевное - НИКТО НЕ ОБЪЯСНИЛ (НЕ СМОГЛИ) ЧТО ЭТО ХА ЗАГАДОЧНЫЙ ОДИН РУБЛЬ, который я не оплатил. Теперь о пробитии дна: эта молодцы: эти ""молодцы"", не зная откуда взялась задолженность, без зазрений совести позволяют себе звонить на мобильный в 5 часов утра (настойчиво, несколько раз). Прихожу к выводу: 1. Банк придумывает мифическую задолженность что бы на нее накрутить проценты (классно же на один рубль выдуманного долга накрутить 800 рублей? Это выгодно) 2. У них закончились адекватные специалисты, которые смогли бы адекватно объяснить происхождение задолженности (либо они совестливые, стыдно сказать что это откровенный обман) 3. Банк ВТБ придумывает долг и на него накручивают проценты. И главный вывод: СРОЧНО закрыть счета и больше не связываться с этим банком.",ВТБ,https://www.banki.ru/services/responses/bank/response/12114546,Санкт-Петербург,Кредитная карта
16840,2025-01-26 18:29:35,"Здравстуйте. В августе оформила кредитную карту от ВТБ банка с льготным периодом 180 дней без процентов. Каждый месяц вносила ежемесячные минимальные платежи. Но в январе(по личным причинам) забыла вовремя его внести-была дата 20.01. При открытии карты меня уверяли, что банк заранее предупреждает об мин.платеже по кред.карте(да и в информации банка указано, что банки уведомляет либо по смс либо пуш уведомлением).Я на это рассчи тывала, когда открывала карту. Однако уже через 3 дня банк написал, что просрочен мин. платёж. И в результате банк списал с меня %% за всё время пользования кред средствами в размере 18500 рублей. Считаю, что это безобразие и банк так получается зарабатывает на клиентах, не предупредив их специально, чтобы побольше содрать%%.Не советую вообще связываться с ВТБ банком. Он не исполняет свои обязательства.",ВТБ,https://www.banki.ru/services/responses/bank/response/12114943,Санкт-Петербург,Кредитная карта
16839,2025-01-26 19:02:29,"Приветствую. В январе 2024 года потребовалась кредитная карта. В то время активно рекламировалась карта ""Альфа банка"" год без процентов. Решил узнать о ней подробнее, в отделении банка у консультанта уточнил как она работает: был получен ответ что это обычная кредитная карта с льготным периодом в 365 дней вместо 60, это показалось заманчивым. Затем я сделал заявку на такую карту, вручил мне ее курьер и повторил ту же информацию что и сотрудник Банка, но сказал что нужно в приложении запросить доп соглашение на льготный период в 365 дней, что я и сделал, то есть по результату я начал иметь кредитку с льготным периодом в 365 дней, так я думал, после консультации двух сотрудников банка и прочитав доп соглашение, в котором описано было что беспроцентый период в 365 дней сухим и скользким бюрократическим языком непонятный многим людям и учитывал слова сотрудников банка, которых было 2! Сумма по кредитной карте была потрачена в течение первого месяца и далее исправно вносились минимальные платежи и была погашена часть основного долга, а именно, 21 процент от ОД. Проблемы: 1) По истечению льготного периода в первый же день мне выставили задолженность по процентов в 40 процентов!!! от лимита кредитной карты и таким отбразом мой основной долг увеличился почти на 50 процентов!!! Таким образом 24.01.2025 (до истечения льготного периода) имелась задолженность по кредитной карте 299 000 рублей, а на следующий день 25.01.2025 (по истечению льготного периода) сразу 438 000 рублей. И далее начали начисляться проценты уже каждый день от суммы 438 тысяч рублей как по обычной кредитной карте. Совершил несколько попыток похода в службу поддержки по сложившейся проблеме на что поступал ответ, что начисление соответвует дополнтелногпу соглашению на предоставление льготного периода в 365 дней, обращение A2501257605  Создал обращение в ЦБ РФ, но надежд мало... 2) даже если ЦБ РФ признает правомерность тактики такого заработка банка и манипулирование понятием кредитная карта и льготный период, то есть еще момент. Опишу: - лимит по карте и задолженность была 380000 - в доп. Соглашении указана максимальная стоимость кредита и там сумма в рублях 129 197  - мне начислили сумму процентов (стоимость кредита) 138 329 - я частично погасил кредит, внес 21 процент от задолженности в рамках льготного периода и задолженность была 299 000 Таким образом: сумма начисленных процентов превышает максимальную стоимость кредита и не учитывает что я частично его погасил, то есть согласно этого доп соглашения долны были быть начислены проценты в сумме около 101 тысячи рублей , к никак не больше.  Были обращенИя в службу поддержи, но получены отписки.  Обращения A2501263256 A2501267995   Итог: - Это не крединая карта с льготным периодом 365 дней, а финансовый суррогат! Будьте внимательны! - понятие ""кредитная карта"" и ""льготный период"" по этому пррдукту извращены Альфа банка для введения клиента в заблуждение и получения приьыли  - сотрудники не знают о своих продуктах нюансов при оформлении и консультировании по продуктам, не озвучавают нюансы, хотя они и имеются. Возможно это тоже в угоду прибыли Банка конечно сделано - такое чувство что меня обманули мошенники а не один из топ банков России - погашу заолдннность и не буду являться более клиентом этого банка и другим не советую.",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12114982,Москва,Кредитная карта
16837,2025-01-26 19:40:56,"Банк преднамеренно присылает ложные уведомления о сумме и сроке погашения задолженности, вводя клиента в заблуждение. После оплаты в приложении было указанно, что ""В этом месяце вы больше ничего не должны банку""! А через пару дней оказалось, что за мной числится задолженность и начисленны проценты за просрочку платежа. Таким образом банк провоцирует просрочку платежа по кредитной карте в рамках льготного периода. При этом банк согласно своим обязательствам (указанно в условиях пакета Карты+) должен уведомлять ""обо всех операциях по картам и счетам и напоминать о платежах и событиях"", но при этом не было прислано уведомление о платеже льготного периода.",ВТБ,https://www.banki.ru/services/responses/bank/response/12115026,Москва,Кредитная карта
16820,2025-01-27 10:36:12,"Добрый день. Пытался два раза получить карту банка ВТБ через преставителя банка. Оба раза представитель не смог привезти в заранее заданный интервал и даже не смог сообщить время, когда он сможет позвонить, чтобы сообщить новое время доставки. В течение дня представитель не отвечал на телефонные звонки. Получалось, что с таким сервисом нужно было сидеть дома целый день в ожидании представителя банка. На мою просьбу сообщить более точное время, представитель повторял: ""советую обратиться в филиал банка самому"". Зачем нужен такой удобный сервис доставки карт?)",ВТБ,https://www.banki.ru/services/responses/bank/response/12115537,Санкт-Петербург,Кредитная карта
16809,2025-01-27 13:37:08,"Уже прошло почти 1,5 года, а все никак не могут обновить информацию в БКИ и расторгнуть кредитный договор, единственный банк, который так долго это делает! Несколько раз писала письменные претензии, ноль реакции! Прошу расторгнуть кредитный договор, закрыть счет и обновить информацию в БКИ! Сотрудники на горячей линии максимально грубые и не заинтересованные в решение проблемы.",Сбербанк,https://www.banki.ru/services/responses/bank/response/12115843,Москва,Кредитная карта
16807,2025-01-27 14:08:52,"Сегодня около 10 утрв внесла в банкомат деньги. По ошибке внесла их на счет кредитной карты (т.к. дизайн и цвет карт похож с дебетовой). Кредит был погашен не полностью, но задолженностей по графику платжей не было никогда, и срок полного погашения еще не насупил. При этом, когда этот кредит мне Э ""вручали"" в отделении, заверили. что перевод средств между своими счетами бесплатный, в договоре сказано, что информация об установлении беспроцентного периода нахолится где-то ""в Правилах"".. Итак, поняв, что средства оказлись не на том счету, я тут же в банкомате сделала перевод на текущий счет, и удивилась, что сумма остатков на счетах не сходится. Обратилась тут же в отделение, где мне любезно объяснили, что с меня списали процент, посоветовали обратиться в подержку. Я позвонила и некая Марина мне сообщила: ""читать надо соглашения, прежде чем что-то подписывать!"". На все мои возражения, что в банкомате перед проведением операции не отразилось никакой информации о списании комиссии, что с меня взяли комиссию за мои же деньги, она мне отвечала в духе ""было ваше - стало наше!"". То есть, если кредит у вас закрыт не полностью, несмотря на то, что задолженности по текущим платежам нет и вы с банком вообще-то договорились, что вы гасите кредит к определенной дате, любую сумму, которая так или наче попала на кредитный счет, банк сразу же считает своей и за ее снятие берет с вас конский процент + нехилую фиксированную сумму за перевод без какого-либо предупреждения. После такого желание иметь какие бы то ни было дела с этим банком отпадает напроч. Так что, не верьте сотрудникам банка ""на входе"", которые мило улыбаются вам, потму что им надо выполнить свои нормативы и втюхать вам кредит, потому что ""на выходе"" вас ждут вот такие марины, которые с умылкой объяснят вам, каким образом банк достает свою прибыль из вашего кармана и бросят трубку. Кстати, потом поступил обратный звонок, который тут же сбросили, и смс от банка с сообщением ""перезвоните, мы вам поможем"". Zне поленилась перезвонить, и оказалось что это было сделано только для тогг, чтобы я оценила голосовой помощник банка. Как говорится, ""милота зашкаливает""....",ВТБ,https://www.banki.ru/services/responses/bank/response/12115892,Москва,Кредитная карта
